300	2.359E-05	2.184E-05	2.012E-05	1.673E-05	1.507E-05	1.342E-05	1.020E-05	8.614E-06	7.050E-06
1000	5.361E-05	5.111E-05	4.838E-05	4.197E-05	3.831E-05	3.435E-05	2.553E-05	2.068E-05	1.552E-05
2000	9.150E-05	8.675E-05	8.129E-05	6.906E-05	6.257E-05	5.598E-05	4.275E-05	3.623E-05	2.980E-05
3000	1.219E-04	1.157E-04	1.090E-04	9.409E-05	8.626E-05	7.828E-05	6.219E-05	5.417E-05	4.623E-05
5000	1.686E-04	1.604E-04	1.517E-04	1.333E-04	1.238E-04	1.141E-04	9.470E-05	8.499E-05	7.532E-05
6000	1.911E-04	1.818E-04	1.717E-04	1.509E-04	1.403E-04	1.297E-04	1.085E-04	9.797E-05	8.755E-05
6500	2.027E-04	1.925E-04	1.814E-04	1.587E-04	1.474E-04	1.361E-04	1.136E-04	1.026E-04	9.167E-05
7000	2.144E-04	2.030E-04	1.905E-04	1.656E-04	1.532E-04	1.410E-04	1.169E-04	1.052E-04	9.361E-05
7500	2.260E-04	2.133E-04	1.991E-04	1.712E-04	1.575E-04	1.441E-04	1.179E-04	1.052E-04	9.275E-05
8000	2.373E-04	2.233E-04	2.071E-04	1.756E-04	1.603E-04	1.453E-04	1.163E-04	1.023E-04	8.867E-05
8500	2.479E-04	2.330E-04	2.148E-04	1.793E-04	1.620E-04	1.451E-04	1.124E-04	9.671E-05	8.144E-05
9000	2.575E-04	2.424E-04	2.224E-04	1.827E-04	1.632E-04	1.441E-04	1.071E-04	8.924E-05	7.184E-05
9500	2.652E-04	2.508E-04	2.297E-04	1.863E-04	1.647E-04	1.433E-04	1.015E-04	8.113E-05	6.119E-05
10000	2.701E-04	2.573E-04	2.361E-04	1.901E-04	1.667E-04	1.432E-04	9.662E-05	7.363E-05	5.093E-05
10500	2.708E-04	2.602E-04	2.404E-04	1.937E-04	1.690E-04	1.439E-04	9.303E-05	6.753E-05	4.208E-05
11000	2.659E-04	2.574E-04	2.406E-04	1.958E-04	1.707E-04	1.447E-04	9.068E-05	6.300E-05	3.503E-05
11500	2.539E-04	2.475E-04	2.344E-04	1.946E-04	1.705E-04	1.447E-04	8.912E-05	5.982E-05	2.973E-05
12000	2.346E-04	2.298E-04	2.202E-04	1.879E-04	1.664E-04	1.423E-04	8.753E-05	5.748E-05	2.590E-05
12500	2.088E-04	2.054E-04	1.984E-04	1.741E-04	1.566E-04	1.358E-04	8.494E-05	5.535E-05	2.318E-05
13000	1.790E-04	1.765E-04	1.714E-04	1.540E-04	1.408E-04	1.243E-04	8.039E-05	5.280E-05	2.128E-05
13500	1.481E-04	1.462E-04	1.424E-04	1.301E-04	1.208E-04	1.085E-04	7.342E-05	4.934E-05	1.995E-05
14500	9.375E-05	9.265E-05	9.045E-05	8.422E-05	7.967E-05	7.368E-05	5.475E-05	3.964E-05	1.818E-05
15500	5.799E-05	5.727E-05	5.591E-05	5.245E-05	5.011E-05	4.713E-05	3.762E-05	2.949E-05	1.657E-05
16500	3.904E-05	3.830E-05	3.721E-05	3.476E-05	3.328E-05	3.150E-05	2.620E-05	2.174E-05	1.444E-05
17500	3.032E-05	2.922E-05	2.797E-05	2.551E-05	2.422E-05	2.281E-05	1.911E-05	1.630E-05	1.192E-05
18500	2.678E-05	2.509E-05	2.344E-05	2.052E-05	1.914E-05	1.776E-05	1.462E-05	1.253E-05	9.569E-06
19500	2.558E-05	2.328E-05	2.119E-05	1.771E-05	1.620E-05	1.475E-05	1.177E-05	1.002E-05	7.764E-06
20500	2.514E-05	2.241E-05	2.000E-05	1.611E-05	1.447E-05	1.295E-05	1.002E-05	8.439E-06	6.554E-06
21500	2.440E-05	2.163E-05	1.913E-05	1.510E-05	1.341E-05	1.186E-05	8.972E-06	7.490E-06	5.822E-06
22500	2.268E-05	2.030E-05	1.802E-05	1.422E-05	1.260E-05	1.111E-05	8.325E-06	6.935E-06	5.428E-06
25000	1.511E-05	1.435E-05	1.325E-05	1.116E-05	1.016E-05	9.176E-06	7.235E-06	6.242E-06	5.197E-06
26500	1.119E-05	1.095E-05	1.034E-05	9.119E-06	8.502E-06	7.877E-06	6.591E-06	5.915E-06	5.204E-06
28000	8.773E-06	8.701E-06	8.335E-06	7.585E-06	7.199E-06	6.805E-06	5.983E-06	5.551E-06	5.099E-06
30000	7.250E-06	7.154E-06	6.885E-06	6.342E-06	6.068E-06	5.792E-06	5.231E-06	4.945E-06	4.653E-06
