1500	1.086E-11	2.683E-07	2.939E-07	1.704E-07	1.247E-07	7.888E-08	5.354E-08	4.135E-08	3.630E-08	3.346E-08
2000	2.526E-08	6.470E-04	7.944E-04	5.000E-04	3.737E-04	2.410E-04	1.660E-04	1.302E-04	1.156E-04	1.076E-04
2500	2.621E-06	7.520E-02	9.485E-02	6.293E-02	4.794E-02	3.143E-02	2.182E-02	1.718E-02	1.528E-02	1.423E-02
3000	4.128E-05	1.708E+00	2.279E+00	1.606E+00	1.250E+00	8.351E-01	5.847E-01	4.619E-01	4.115E-01	3.835E-01
3500	2.732E-03	1.329E+01	1.961E+01	1.567E+01	1.266E+01	8.735E+00	6.208E+00	4.936E+00	4.408E+00	4.113E+00
4000	6.641E-02	4.924E+01	8.042E+01	7.728E+01	6.658E+01	4.886E+01	3.584E+01	2.890E+01	2.595E+01	2.429E+01
4500	7.729E-01	1.187E+02	2.098E+02	2.334E+02	2.157E+02	1.719E+02	1.326E+02	1.097E+02	9.951E+01	9.368E+01
5000	5.324E+00	2.253E+02	4.178E+02	5.026E+02	4.909E+02	4.257E+02	3.496E+02	2.991E+02	2.754E+02	2.615E+02
5500	2.394E+01	3.576E+02	6.863E+02	8.570E+02	8.703E+02	8.113E+02	7.106E+02	6.322E+02	5.927E+02	5.686E+02
6000	7.405E+01	4.807E+02	9.782E+02	1.251E+03	1.305E+03	1.286E+03	1.191E+03	1.101E+03	1.052E+03	1.020E+03
6500	1.719E+02	5.624E+02	1.255E+03	1.649E+03	1.753E+03	1.799E+03	1.743E+03	1.666E+03	1.618E+03	1.585E+03
7000	3.345E+02	6.268E+02	1.485E+03	2.027E+03	2.190E+03	2.316E+03	2.323E+03	2.278E+03	2.243E+03	2.217E+03
7500	5.815E+02	7.649E+02	1.656E+03	2.364E+03	2.596E+03	2.815E+03	2.898E+03	2.900E+03	2.885E+03	2.872E+03
8000	9.202E+02	1.030E+03	1.788E+03	2.650E+03	2.958E+03	3.280E+03	3.446E+03	3.502E+03	3.514E+03	3.517E+03
8500	1.338E+03	1.402E+03	1.946E+03	2.885E+03	3.270E+03	3.700E+03	3.953E+03	4.066E+03	4.106E+03	4.125E+03
9000	1.812E+03	1.849E+03	2.200E+03	3.087E+03	3.535E+03	4.068E+03	4.410E+03	4.578E+03	4.645E+03	4.681E+03
9500	2.321E+03	2.343E+03	2.563E+03	3.292E+03	3.769E+03	4.391E+03	4.814E+03	5.034E+03	5.126E+03	5.176E+03
10000	2.852E+03	2.865E+03	3.004E+03	3.545E+03	3.999E+03	4.678E+03	5.172E+03	5.438E+03	5.551E+03	5.614E+03
10500	3.398E+03	3.406E+03	3.496E+03	3.875E+03	4.259E+03	4.946E+03	5.493E+03	5.798E+03	5.929E+03	6.003E+03
11000	3.953E+03	3.958E+03	4.018E+03	4.280E+03	4.576E+03	5.212E+03	5.790E+03	6.125E+03	6.271E+03	6.354E+03
11500	4.513E+03	4.518E+03	4.558E+03	4.739E+03	4.956E+03	5.498E+03	6.072E+03	6.430E+03	6.588E+03	6.678E+03
12000	5.076E+03	5.079E+03	5.107E+03	5.232E+03	5.388E+03	5.819E+03	6.355E+03	6.719E+03	6.885E+03	6.981E+03
13000	6.184E+03	6.189E+03	6.202E+03	6.260E+03	6.336E+03	6.572E+03	6.951E+03	7.274E+03	7.438E+03	7.536E+03
14000	7.226E+03	7.232E+03	7.237E+03	7.259E+03	7.289E+03	7.391E+03	7.590E+03	7.806E+03	7.935E+03	8.019E+03
15000	8.147E+03	8.156E+03	8.156E+03	8.153E+03	8.151E+03	8.155E+03	8.194E+03	8.269E+03	8.329E+03	8.374E+03
16000	8.935E+03	8.946E+03	8.940E+03	8.912E+03	8.879E+03	8.789E+03	8.671E+03	8.591E+03	8.560E+03	8.547E+03
17500	9.932E+03	9.945E+03	9.927E+03	9.846E+03	9.749E+03	9.482E+03	9.109E+03	8.805E+03	8.651E+03	8.558E+03
20000	1.129E+04	1.131E+04	1.126E+04	1.108E+04	1.087E+04	1.032E+04	9.626E+03	9.122E+03	8.878E+03	8.735E+03
22500	1.188E+04	1.191E+04	1.187E+04	1.170E+04	1.150E+04	1.098E+04	1.030E+04	9.777E+03	9.522E+03	9.371E+03
25000	1.163E+04	1.166E+04	1.164E+04	1.157E+04	1.149E+04	1.123E+04	1.085E+04	1.049E+04	1.030E+04	1.018E+04
26500	1.162E+04	1.165E+04	1.164E+04	1.160E+04	1.154E+04	1.138E+04	1.112E+04	1.087E+04	1.072E+04	1.062E+04
28000	1.184E+04	1.186E+04	1.185E+04	1.182E+04	1.178E+04	1.164E+04	1.142E+04	1.119E+04	1.106E+04	1.096E+04
30000	1.234E+04	1.237E+04	1.236E+04	1.231E+04	1.225E+04	1.208E+04	1.180E+04	1.152E+04	1.135E+04	1.124E+04
