300	1.841E-02	1.663E-02	1.491E-02	1.162E-02	1.005E-02	8.527E-03	5.619E-03	4.229E-03	2.879E-03
700	3.217E-02	3.133E-02	2.949E-02	2.504E-02	2.255E-02	1.991E-02	1.426E-02	1.128E-02	8.201E-03
1000	4.220E-02	5.155E-02	5.785E-02	6.275E-02	6.276E-02	6.158E-02	5.636E-02	5.250E-02	4.786E-02
1100	4.549E-02	5.100E-02	5.886E-02	6.975E-02	7.276E-02	7.438E-02	7.398E-02	7.212E-02	6.917E-02
1200	4.875E-02	4.930E-02	5.324E-02	6.249E-02	6.653E-02	6.993E-02	7.460E-02	7.580E-02	7.619E-02
1300	5.195E-02	4.989E-02	4.956E-02	5.150E-02	5.311E-02	5.491E-02	5.873E-02	6.062E-02	6.244E-02
1400	5.510E-02	5.190E-02	4.927E-02	4.540E-02	4.406E-02	4.309E-02	4.219E-02	4.224E-02	4.260E-02
1500	5.816E-02	5.442E-02	5.070E-02	4.367E-02	4.047E-02	3.755E-02	3.264E-02	3.069E-02	2.910E-02
1600	6.115E-02	5.707E-02	5.279E-02	4.410E-02	3.989E-02	3.586E-02	2.853E-02	2.529E-02	2.235E-02
1700	6.404E-02	5.973E-02	5.509E-02	4.545E-02	4.067E-02	3.601E-02	2.728E-02	2.328E-02	1.954E-02
1800	6.684E-02	6.232E-02	5.745E-02	4.719E-02	4.205E-02	3.700E-02	2.740E-02	2.294E-02	1.871E-02
1900	6.952E-02	6.485E-02	5.978E-02	4.909E-02	4.369E-02	3.838E-02	2.820E-02	2.343E-02	1.888E-02
2000	7.210E-02	6.728E-02	6.207E-02	5.104E-02	4.546E-02	3.995E-02	2.936E-02	2.436E-02	1.958E-02
2100	7.457E-02	6.963E-02	6.429E-02	5.301E-02	4.729E-02	4.163E-02	3.072E-02	2.555E-02	2.060E-02
2200	7.693E-02	7.188E-02	6.645E-02	5.497E-02	4.915E-02	4.338E-02	3.222E-02	2.692E-02	2.183E-02
2300	7.917E-02	7.404E-02	6.853E-02	5.692E-02	5.102E-02	4.517E-02	3.383E-02	2.842E-02	2.322E-02
2500	8.402E-02	7.865E-02	7.290E-02	6.079E-02	5.463E-02	4.850E-02	3.661E-02	3.091E-02	2.543E-02
